?û³Æ	ItemGenre	DetailType	ParticularType	¶¯»­ÎÄ¼??û	¶ÔÓ¦Îï¼?Ë÷??	¿í¶È	¸ß¶È	Ëµ?÷ÎÄ×Ö	Îå??Êô?Ô	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµ?·Å	½Å±¾?û(²ÎÊ?1)	¼¼ÄÜID£¨²ÎÊ?1£©	²ÎÊ?2(ÊÍ·¨Àà?Í)	²ÎÊ?3(ÊÇ·ñ¹?²¥)	²ÎÊ?4(ÊÇ·ñÓ?µÈ¼¶¸ÅÄî)	²ÎÊ?5(ÊÇ·ñ¿É·Å¿?½?À¸)	Target	ÎïÆ·×î´óµ?·ÅÖµ	?ªÇóµÈ¼¶ÏàÍ¬	?ªÇóÎå??ÏàÍ¬	?ªÇó??ÔËÏàÍ¬	?ªÇóMagicLevel1ÏàÍ¬	?ªÇóMagicLevel2ÏàÍ¬	?ªÇóMagicLevel3ÏàÍ¬	?ªÇóMagicLevel4ÏàÍ¬	?ªÇóMagicLevel5ÏàÍ¬	?ªÇóMagicLevel6ÏàÍ¬	µÀ¾ß¶îÍâ²ÎÊ?1	µÀ¾ß¶îÍâ²ÎÊ?2	µÀ¾ß¶îÍâ²ÎÊ?3	µÀ¾ß¶îÍâ²ÎÊ?4	µÀ¾ß¶îÍâ²ÎÊ?5	µÀ¾ß¶îÍâ²ÎÊ?6
¢m Méc V¨n Tinh- Gi¸p [CÊp 8]	6	1	3607	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 8 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tróng ®éc:  t¨ng 40%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Gi¸p [CÊp 9]	6	1	3608	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 9 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tróng ®éc:  t¨ng 45%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Gi¸p [CÊp 10]	6	1	3609	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 10 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tróng ®éc:  t¨ng 50%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 1]	6	1	3610	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 1 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  5%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 2]	6	1	3611	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 2 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  10%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 3]	6	1	3612	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 3 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  15%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 4]	6	1	3613	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 4 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  20%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 5]	6	1	3614	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 5 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  25%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 6]	6	1	3615	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 6 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  30%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 7]	6	1	3616	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 7 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  35%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 8]	6	1	3617	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 8 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  40%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 9]	6	1	3618	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 9 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  45%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
¢m Méc V¨n Tinh- Êt [CÊp 10]	6	1	3619	\spr\item\fusion\??Ê¯-Ä¾.spr	41	1	1	"Méc V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Méc V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 10 <color><enter><bclr=Blue><color=White> Thêi gian tróng ®éc: gi¶m  50%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 1]	6	1	3620	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 1 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 5%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 2]	6	1	3621	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 2 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 10%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 3]	6	1	3622	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 3 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 15%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 4]	6	1	3623	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 4 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 20%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 5]	6	1	3624	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 5 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 25%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 6]	6	1	3625	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 6 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 30%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 7]	6	1	3626	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 7 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 35%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 8]	6	1	3627	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 8 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 40%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 9]	6	1	3628	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 9 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 45%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Gi¸p [CÊp 10]	6	1	3629	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 10 <color><enter><bclr=Blue><color=White> T¹o thµnh thêi gian tr× ho·n:  t¨ng 50%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 1]	6	1	3630	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 1 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  5%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 2]	6	1	3631	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 2 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  10%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 3]	6	1	3632	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 3 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  15%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 4]	6	1	3633	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 4 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  20%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 5]	6	1	3634	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 5 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  25%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 6]	6	1	3635	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 6 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  30%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 7]	6	1	3636	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 7 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  35%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 8]	6	1	3637	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 8 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  40%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 9]	6	1	3638	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 9 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  45%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Huy?n Thñy V¨n Tinh- Êt [CÊp 10]	6	1	3639	\spr\item\fusion\??Ê¯-Ë®.spr	41	1	1	"Thñy V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é Thñy V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 10 <color><enter><bclr=Blue><color=White> Thêi gian tr× ho·n: gi¶m  50%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 1]	6	1	3640	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 1 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 1%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 2]	6	1	3641	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 2 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 2%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 3]	6	1	3642	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 3 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 3%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 4]	6	1	3643	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 4 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 4%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 5]	6	1	3644	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 5 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 5%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 6]	6	1	3645	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 6 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 6%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
Thiªn L«i V¨n Tinh- Gi¸p [CÊp 7]	6	1	3646	\spr\item\fusion\??Ê¯-ÍÁ.spr	41	1	1	"L«i V¨n Tinh ®­îc th? luyÖn ra t? Tinh Tinh Kho¸ng, nhÊn chuét ph¶i sö dông sÏ n©ng cao cÊp ®é L«i V¨n C­¬ng víi thuéc t?nh phÈm chÊt t­¬ng øng. <enter><color=blue> PhÈm chÊt: cÊp 7 <color><enter><bclr=Blue><color=White> T¹o thµnh tû lÖ cho¸ng:  t¨ng 7%<color><bclr> "		0	1	1	\script\global\smeltsystem\smeltupgrade.lua	0	1	1	0	0		200	0	0	0	0	0	0	0	0	0						
